"Temperature","Kappa_Tau:0","Kappa_Tau:1","Rho 1","Rho 2","Velocity:0","Velocity:1","Velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-45.644,0.02,0.001047,1,0,0,0,-1,1,0.065792,0.125,0.075,0.19021
-45.604,0.02,0.001047,1,0,0,0,-1,1,0.066048,0.125,0.075,0.18995
-45.565,0.02,0.001047,1,0,0,0,-1,1,0.066304,0.125,0.075,0.1897
-45.526,0.02,0.001047,1,0,0,0,-1,1,0.06656,0.125,0.075,0.18944
-45.487,0.02,0.001047,1,0,0,0,-1,1,0.066816,0.125,0.075,0.18918
-45.447,0.02,0.001047,1,0,0,0,-1,1,0.067072,0.125,0.075,0.18893
-45.408,0.02,0.001047,1,0,0,0,-1,1,0.067328,0.125,0.075,0.18867
-45.369,0.02,0.001047,1,0,0,0,-1,1,0.067584,0.125,0.075,0.18842
-45.329,0.02,0.001047,1,0,0,0,-1,1,0.06784,0.125,0.075,0.18816
-45.29,0.02,0.001047,1,0,0,0,-1,1,0.068096,0.125,0.075,0.1879
-45.251,0.02,0.001047,1,0,0,0,-1,1,0.068352,0.125,0.075,0.18765
-45.211,0.02,0.001047,1,0,0,0,-1,1,0.068608,0.125,0.075,0.18739
-45.172,0.02,0.001047,1,0,0,0,-1,1,0.068864,0.125,0.075,0.18714
-45.133,0.02,0.001047,1,0,0,0,-1,1,0.06912,0.125,0.075,0.18688
-45.093,0.02,0.001047,1,0,0,0,-1,1,0.069376,0.125,0.075,0.18662
-45.054,0.02,0.001047,1,0,0,0,-1,1,0.069632,0.125,0.075,0.18637
-45.015,0.02,0.001047,1,0,0,0,-1,1,0.069888,0.125,0.075,0.18611
-44.975,0.02,0.001047,1,0,0,0,-1,1,0.070144,0.125,0.075,0.18586
-44.936,0.02,0.001047,1,0,0,0,-1,1,0.0704,0.125,0.075,0.1856
-44.897,0.02,0.001047,1,0,0,0,-1,1,0.070656,0.125,0.075,0.18534
-44.858,0.02,0.001047,1,0,0,0,-1,1,0.070912,0.125,0.075,0.18509
-44.818,0.02,0.001047,1,0,0,0,-1,1,0.071168,0.125,0.075,0.18483
-44.779,0.02,0.001047,1,0,0,0,-1,1,0.071424,0.125,0.075,0.18458
-44.74,0.02,0.001047,1,0,0,0,-1,1,0.07168,0.125,0.075,0.18432
-44.682,0.02,0.001047,1,0,0,0,-1,1,0.071936,0.125,0.075,0.18406
-44.624,0.02,0.001047,1,0,0,0,-1,1,0.072192,0.125,0.075,0.18381
-44.566,0.02,0.001047,1,0,0,0,-1,1,0.072448,0.125,0.075,0.18355
-44.508,0.02,0.001047,1,0,0,0,-1,1,0.072704,0.125,0.075,0.1833
