"Temperature","Kappa_Tau:0","Kappa_Tau:1","Rho 1","Rho 2","Velocity:0","Velocity:1","Velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
67.017,0.021678,3.6442e-05,1,0,0,0,-1,1,0.052992,0.175,0.025,0.20301
67.13,0.021678,3.6442e-05,1,0,0,0,-1,1,0.053248,0.175,0.025,0.20275
67.244,0.021678,3.6442e-05,1,0,0,0,-1,1,0.053504,0.175,0.025,0.2025
67.357,0.021678,3.6442e-05,1,0,0,0,-1,1,0.05376,0.175,0.025,0.20224
67.47,0.021678,3.6442e-05,1,0,0,0,-1,1,0.054016,0.175,0.025,0.20198
67.584,0.021678,3.6442e-05,1,0,0,0,-1,1,0.054272,0.175,0.025,0.20173
67.697,0.021678,3.6442e-05,1,0,0,0,-1,1,0.054528,0.175,0.025,0.20147
67.81,0.021678,3.6442e-05,1,0,0,0,-1,1,0.054784,0.175,0.025,0.20122
67.924,0.021678,3.6442e-05,1,0,0,0,-1,1,0.05504,0.175,0.025,0.20096
68.037,0.021678,3.6442e-05,1,0,0,0,-1,1,0.055296,0.175,0.025,0.2007
68.15,0.021678,3.6442e-05,1,0,0,0,-1,1,0.055552,0.175,0.025,0.20045
68.264,0.021678,3.6442e-05,1,0,0,0,-1,1,0.055808,0.175,0.025,0.20019
68.377,0.021678,3.6442e-05,1,0,0,0,-1,1,0.056064,0.175,0.025,0.19994
68.491,0.021678,3.6442e-05,1,0,0,0,-1,1,0.05632,0.175,0.025,0.19968
68.604,0.021678,3.6442e-05,1,0,0,0,-1,1,0.056576,0.175,0.025,0.19942
68.717,0.021678,3.6442e-05,1,0,0,0,-1,1,0.056832,0.175,0.025,0.19917
68.831,0.021678,3.6442e-05,1,0,0,0,-1,1,0.057088,0.175,0.025,0.19891
68.944,0.021678,3.6442e-05,1,0,0,0,-1,1,0.057344,0.175,0.025,0.19866
69.057,0.021678,3.6442e-05,1,0,0,0,-1,1,0.0576,0.175,0.025,0.1984
69.171,0.021678,3.6442e-05,1,0,0,0,-1,1,0.057856,0.175,0.025,0.19814
69.284,0.021678,3.6442e-05,1,0,0,0,-1,1,0.058112,0.175,0.025,0.19789
69.397,0.021678,3.6442e-05,1,0,0,0,-1,1,0.058368,0.175,0.025,0.19763
69.511,0.021678,3.6442e-05,1,0,0,0,-1,1,0.058624,0.175,0.025,0.19738
69.624,0.021678,3.6442e-05,1,0,0,0,-1,1,0.05888,0.175,0.025,0.19712
69.737,0.021678,3.6442e-05,1,0,0,0,-1,1,0.059136,0.175,0.025,0.19686
69.851,0.021678,3.6442e-05,1,0,0,0,-1,1,0.059392,0.175,0.025,0.19661
69.964,0.021678,3.6442e-05,1,0,0,0,-1,1,0.059648,0.175,0.025,0.19635
70.077,0.021678,3.6442e-05,1,0,0,0,-1,1,0.059904,0.175,0.025,0.1961
70.191,0.021678,3.6442e-05,1,0,0,0,-1,1,0.06016,0.175,0.025,0.19584
70.304,0.021678,3.6442e-05,1,0,0,0,-1,1,0.060416,0.175,0.025,0.19558
70.417,0.021678,3.6442e-05,1,0,0,0,-1,1,0.060672,0.175,0.025,0.19533
70.531,0.021678,3.6442e-05,1,0,0,0,-1,1,0.060928,0.175,0.025,0.19507
70.644,0.021678,3.6442e-05,1,0,0,0,-1,1,0.061184,0.175,0.025,0.19482
